item_id,current_global_qty,max_global_qty,global_inv_level
4699,12,12,1.0
3049,279,279,1.0
4591,24,24,1.0
2820,48,48,1.0
3354,24,24,1.0
1848,144,144,1.0
2790,12,12,1.0
4978,36,36,1.0
917,6,6,1.0
1505,24,24,1.0
1930,20,20,1.0
2470,48,48,1.0
3926,24,24,1.0
1655,24,24,1.0
1928,6,6,1.0
4789,96,96,1.0
4656,20,20,1.0
3854,180,180,1.0
4920,48,48,1.0
1470,12,12,1.0
3258,70,70,1.0
2291,24,24,1.0
1061,192,192,1.0
3001,72,72,1.0
1515,12,12,1.0
4403,24,24,1.0
4732,36,36,1.0
764,18,18,1.0
1898,36,36,1.0
341,48,48,1.0
3554,24,24,1.0
2952,120,120,1.0
3481,60,60,1.0
1886,50,50,1.0
1932,8,8,1.0
2491,48,48,1.0
984,48,48,1.0
2154,72,72,1.0
4655,12,12,1.0
1090,48,48,1.0
146,72,72,1.0
2834,60,60,1.0
1234,48,48,1.0
2610,72,72,1.0
2925,108,108,1.0
728,32,32,1.0
2147,24,24,1.0
1973,6,6,1.0
93,180,180,1.0
2773,12,12,1.0
4887,216,216,1.0
4640,192,192,1.0
4785,72,72,1.0
4724,48,48,1.0
4021,6,6,1.0
2316,18,18,1.0
3063,210,210,1.0
3577,12,12,1.0
3646,48,48,1.0
2753,12,12,1.0
1182,144,144,1.0
3428,36,36,1.0
1131,24,24,1.0
3014,72,72,1.0
1568,24,24,1.0
1065,192,192,1.0
4681,12,12,1.0
2961,48,48,1.0
1745,36,36,1.0
4441,72,72,1.0
3371,18,18,1.0
3661,36,36,1.0
4158,12,12,1.0
5034,144,144,1.0
4353,90,90,1.0
3831,32,32,1.0
154,48,48,1.0
153,192,192,1.0
4463,24,24,1.0
1672,24,24,1.0
1437,36,36,1.0
3531,144,144,1.0
3133,120,120,1.0
2234,24,24,1.0
1597,36,36,1.0
3276,144,144,1.0
1108,48,48,1.0
2523,48,48,1.0
4184,80,80,1.0
2738,12,12,1.0
1646,12,12,1.0
3498,24,24,1.0
2676,12,12,1.0
3231,144,144,1.0
1998,6,6,1.0
2535,39,39,1.0
4376,252,252,1.0
997,6,6,1.0
697,20,20,1.0
3277,48,48,1.0
3971,6,6,1.0
3867,12,12,1.0
3669,12,12,1.0
3217,288,288,1.0
4884,24,24,1.0
3039,48,48,1.0
1080,48,48,1.0
3086,280,280,1.0
4171,24,24,1.0
3585,18,18,1.0
2662,36,36,1.0
1303,96,96,1.0
2156,24,24,1.0
2668,24,24,1.0
2864,48,48,1.0
4783,72,72,1.0
4022,12,12,1.0
391,12,12,1.0
4466,24,24,1.0
1086,36,36,1.0
2600,12,12,1.0
4809,24,24,1.0
4891,8,8,1.0
925,120,120,1.0
4639,96,96,1.0
4846,24,24,1.0
963,12,12,1.0
2924,48,48,1.0
147,216,216,1.0
4020,12,12,1.0
4183,48,48,1.0
3294,96,96,1.0
1863,48,48,1.0
1166,36,36,1.0
3781,60,60,1.0
1689,20,20,1.0
1964,6,6,1.0
380,24,24,1.0
641,48,48,1.0
4415,27,27,1.0
4734,24,24,1.0
4698,36,36,1.0
3268,24,24,1.0
3859,240,240,1.0
3448,12,12,1.0
667,36,36,1.0
2471,24,24,1.0
1640,12,12,1.0
458,24,24,1.0
4795,24,24,1.0
2832,48,48,1.0
221,120,120,1.0
2210,12,12,1.0
2070,10,10,1.0
4794,48,48,1.0
2565,408,408,1.0
1779,48,48,1.0
766,30,30,1.0
3229,24,24,1.0
1633,48,48,1.0
953,144,144,1.0
3483,72,72,1.0
3083,48,48,1.0
1406,24,24,1.0
3482,144,144,1.0
2233,48,48,1.0
4247,12,12,1.0
5002,24,24,1.0
1757,12,12,1.0
3348,12,12,1.0
4328,120,120,1.0
2982,48,48,1.0
2100,24,24,1.0
4837,192,192,1.0
1555,24,24,1.0
1559,12,12,1.0
168,96,96,1.0
2135,48,48,1.0
623,42,42,1.0
1636,36,36,1.0
2131,24,24,1.0
3590,12,12,1.0
2181,24,24,1.0
2089,30,30,1.0
227,144,144,1.0
2684,12,12,1.0
608,54,54,1.0
1657,24,24,1.0
4905,180,180,1.0
416,45,45,1.0
3959,24,24,1.0
313,96,96,1.0
4740,120,120,1.0
4762,72,72,1.0
1892,12,12,1.0
3347,24,24,1.0
2997,36,36,1.0
4552,42,42,1.0
2260,12,12,1.0
2573,24,24,1.0
1673,12,12,1.0
4203,40,40,1.0
4744,48,48,1.0
3614,10,10,1.0
1615,48,48,1.0
2496,24,24,1.0
2761,12,12,1.0
2450,72,72,1.0
3654,24,24,1.0
3145,198,198,1.0
455,48,48,1.0
4381,126,126,1.0
2042,54,54,1.0
2511,24,24,1.0
2849,72,72,1.0
4367,60,60,1.0
2448,12,12,1.0
4082,24,24,1.0
3877,24,24,1.0
1071,40,40,1.0
258,96,96,1.0
3272,144,144,1.0
3523,144,144,1.0
604,40,40,1.0
1711,24,24,1.0
356,24,24,1.0
1992,2,2,1.0
4425,24,24,1.0
1717,24,24,1.0
1416,12,12,1.0
1243,24,24,1.0
3718,48,48,1.0
2678,36,36,1.0
1478,6,6,1.0
4647,132,132,1.0
2574,12,12,1.0
2865,96,96,1.0
1999,18,18,1.0
2058,40,40,1.0
1955,6,6,1.0
3361,18,18,1.0
3730,20,20,1.0
4215,12,12,1.0
3279,72,72,1.0
413,45,45,1.0
813,18,18,1.0
3465,144,144,1.0
1064,144,144,1.0
2007,6,6,1.0
3124,72,72,1.0
3839,48,48,1.0
1188,384,384,1.0
1468,18,18,1.0
4587,96,96,1.0
3397,36,36,1.0
4125,12,12,1.0
1428,12,12,1.0
4305,6,6,1.0
1011,24,24,1.0
2034,36,36,1.0
2127,12,12,1.0
3947,6,6,1.0
612,48,48,1.0
2063,10,10,1.0
689,96,96,1.0
4604,48,48,1.0
1165,48,48,1.0
4881,252,252,1.0
802,48,48,1.0
2128,48,48,1.0
3745,8,8,1.0
3979,12,12,1.0
1436,72,72,1.0
1059,192,192,1.0
256,48,48,1.0
2476,4,4,1.0
778,8,8,1.0
4253,80,80,1.0
2879,120,120,1.0
178,144,144,1.0
890,48,48,1.0
1129,48,48,1.0
2129,12,12,1.0
335,48,48,1.0
4333,252,252,1.0
3896,96,96,1.0
3204,6,6,1.0
2548,24,24,1.0
3782,12,12,1.0
4249,12,12,1.0
322,36,36,1.0
4902,240,240,1.0
4720,36,36,1.0
308,24,24,1.0
3715,36,36,1.0
5020,24,24,1.0
4559,24,24,1.0
2084,6,6,1.0
1782,120,120,1.0
2597,120,120,1.0
3960,24,24,1.0
1613,36,36,1.0
1488,24,24,1.0
2498,48,48,1.0
2987,36,36,1.0
2307,12,12,1.0
902,192,192,1.0
3696,20,20,1.0
2157,12,12,1.0
874,72,72,1.0
4944,160,160,1.0
4347,252,252,1.0
906,36,36,1.0
1054,288,288,1.0
1155,144,144,1.0
2774,9,9,1.0
4440,12,12,1.0
3841,48,48,1.0
1997,6,6,1.0
1340,4,4,1.0
2981,36,36,1.0
4845,72,72,1.0
2341,9,9,1.0
4504,12,12,1.0
4144,12,12,1.0
1494,12,12,1.0
1422,96,96,1.0
930,72,72,1.0
4277,24,24,1.0
2612,12,12,1.0
2968,36,36,1.0
272,24,24,1.0
370,24,24,1.0
202,144,144,1.0
293,16,16,1.0
1809,76,76,1.0
4481,6,6,1.0
1780,24,24,1.0
4865,40,40,1.0
3868,10,10,1.0
551,12,12,1.0
129,144,144,1.0
4438,12,12,1.0
2023,12,12,1.0
3742,12,12,1.0
739,40,40,1.0
1958,6,6,1.0
3582,4,4,1.0
4626,24,24,1.0
1145,192,192,1.0
2544,12,12,1.0
1854,48,48,1.0
1805,24,24,1.0
4646,48,48,1.0
2124,36,36,1.0
1794,20,20,1.0
1710,12,12,1.0
974,24,24,1.0
4427,9,9,1.0
5029,144,144,1.0
2558,78,78,1.0
2021,12,12,1.0
409,12,12,1.0
1401,96,96,1.0
4815,192,192,1.0
5021,24,24,1.0
1560,24,24,1.0
4833,240,240,1.0
2911,72,72,1.0
2342,36,36,1.0
2846,246,246,1.0
499,24,24,1.0
2731,12,12,1.0
3162,144,144,1.0
3848,24,24,1.0
4467,24,24,1.0
3713,60,60,1.0
712,60,60,1.0
2697,24,24,1.0
1766,24,24,1.0
4620,54,54,1.0
2882,96,96,1.0
1783,24,24,1.0
4433,72,72,1.0
236,144,144,1.0
2627,36,36,1.0
2161,24,24,1.0
1804,36,36,1.0
2270,12,12,1.0
5000,12,12,1.0
2075,8,8,1.0
4030,12,12,1.0
2723,12,12,1.0
1046,80,80,1.0
2847,96,96,1.0
4452,24,24,1.0
4697,72,72,1.0
1372,12,12,1.0
4003,24,24,1.0
334,24,24,1.0
2269,24,24,1.0
2843,144,144,1.0
4614,24,24,1.0
3036,78,78,1.0
4634,4,4,1.0
4798,240,240,1.0
1781,36,36,1.0
3034,48,48,1.0
3619,15,15,1.0
760,180,180,1.0
4894,24,24,1.0
2216,12,12,1.0
3025,20,20,1.0
3909,30,30,1.0
1989,12,12,1.0
2209,12,12,1.0
1403,24,24,1.0
2329,36,36,1.0
183,48,48,1.0
1150,384,384,1.0
971,12,12,1.0
5109,66,66,1.0
4105,12,12,1.0
2503,60,60,1.0
3546,24,24,1.0
3047,60,60,1.0
3042,39,39,1.0
5117,20,20,1.0
2033,18,18,1.0
1431,12,12,1.0
4182,24,24,1.0
2760,12,12,1.0
4294,60,60,1.0
2812,48,48,1.0
2485,24,24,1.0
3041,78,78,1.0
1176,72,72,1.0
3112,48,48,1.0
2069,20,20,1.0
3804,72,72,1.0
3627,24,24,1.0
3796,20,20,1.0
3127,192,192,1.0
4966,20,20,1.0
3358,12,12,1.0
1945,6,6,1.0
1931,24,24,1.0
2071,10,10,1.0
708,20,20,1.0
2241,12,12,1.0
4261,40,40,1.0
2152,12,12,1.0
1520,12,12,1.0
3327,12,12,1.0
4540,72,72,1.0
3095,28,28,1.0
3948,36,36,1.0
4695,96,96,1.0
3314,40,40,1.0
3822,12,12,1.0
4578,96,96,1.0
881,384,384,1.0
635,48,48,1.0
4055,48,48,1.0
807,48,48,1.0
2688,24,24,1.0
2974,96,96,1.0
2661,96,96,1.0
1154,96,96,1.0
2225,12,12,1.0
1027,24,24,1.0
4682,24,24,1.0
1736,24,24,1.0
4960,24,24,1.0
3978,12,12,1.0
1475,24,24,1.0
508,48,48,1.0
3130,264,264,1.0
3818,72,72,1.0
271,216,216,1.0
744,40,40,1.0
375,96,96,1.0
2309,12,12,1.0
3583,12,12,1.0
2838,108,108,1.0
4499,24,24,1.0
1326,6,6,1.0
589,12,12,1.0
3635,24,24,1.0
1540,72,72,1.0
1268,24,24,1.0
2789,24,24,1.0
3443,108,108,1.0
4385,156,156,1.0
3570,16,16,1.0
4746,48,48,1.0
434,36,36,1.0
5055,24,24,1.0
4229,40,40,1.0
716,120,120,1.0
52,100,100,1.0
3458,24,24,1.0
1448,6,6,1.0
4098,48,48,1.0
970,6,6,1.0
3791,24,24,1.0
4684,12,12,1.0
208,72,72,1.0
811,36,36,1.0
4036,12,12,1.0
5030,72,72,1.0
2935,24,24,1.0
2081,6,6,1.0
2876,84,84,1.0
2328,12,12,1.0
3144,48,48,1.0
4255,24,24,1.0
3963,24,24,1.0
4711,144,144,1.0
3058,360,360,1.0
4999,72,72,1.0
72,48,48,1.0
502,108,108,1.0
4747,36,36,1.0
4160,10,10,1.0
4554,42,42,1.0
4054,40,40,1.0
4669,48,48,1.0
1233,20,20,1.0
2144,48,48,1.0
1978,6,6,1.0
2372,24,24,1.0
246,40,40,1.0
1558,12,12,1.0
3495,24,24,1.0
3184,120,120,1.0
1077,30,30,1.0
3501,24,24,1.0
1283,72,72,1.0
3317,24,24,1.0
4363,96,96,1.0
2202,48,48,1.0
1631,24,24,1.0
1132,144,144,1.0
4767,48,48,1.0
3491,288,288,1.0
4086,24,24,1.0
1058,360,360,1.0
2615,104,104,1.0
4772,32,32,1.0
1239,72,72,1.0
2559,12,12,1.0
1197,6,6,1.0
4316,252,252,1.0
1052,24,24,1.0
3218,24,24,1.0
2090,4,4,1.0
108,48,48,1.0
4901,144,144,1.0
2061,10,10,1.0
3304,156,156,1.0
4046,60,60,1.0
4138,24,24,1.0
1756,12,12,1.0
1491,18,18,1.0
983,24,24,1.0
3795,20,20,1.0
4903,25,25,1.0
4234,16,16,1.0
3462,24,24,1.0
4449,6,6,1.0
1639,12,12,1.0
3870,20,20,1.0
2563,36,36,1.0
2276,96,96,1.0
1334,12,12,1.0
1209,24,24,1.0
911,8,8,1.0
2587,96,96,1.0
4200,60,60,1.0
1414,12,12,1.0
733,40,40,1.0
3396,24,24,1.0
3717,24,24,1.0
3969,24,24,1.0
4605,72,72,1.0
1341,6,6,1.0
2502,24,24,1.0
3596,20,20,1.0
3024,36,36,1.0
4304,24,24,1.0
156,144,144,1.0
419,6,6,1.0
4622,24,24,1.0
4705,72,72,1.0
2402,12,12,1.0
5010,100,100,1.0
3096,240,240,1.0
943,96,96,1.0
2701,24,24,1.0
2905,48,48,1.0
372,312,312,1.0
2370,12,12,1.0
912,16,16,1.0
1421,12,12,1.0
3677,20,20,1.0
1315,96,96,1.0
1497,8,8,1.0
601,16,16,1.0
3746,20,20,1.0
3043,60,60,1.0
1040,60,60,1.0
276,288,288,1.0
2273,18,18,1.0
1079,60,60,1.0
4982,12,12,1.0
4202,60,60,1.0
1212,6,6,1.0
2860,6,6,1.0
975,48,48,1.0
2332,12,12,1.0
591,48,48,1.0
737,120,120,1.0
2681,20,20,1.0
128,96,96,1.0
3748,40,40,1.0
1911,72,72,1.0
4406,5,5,1.0
3296,36,36,1.0
2360,32,32,1.0
5001,72,72,1.0
479,96,96,1.0
2194,72,72,1.0
155,144,144,1.0
1441,144,144,1.0
3401,120,120,1.0
4585,48,48,1.0
1974,6,6,1.0
4004,12,12,1.0
4567,30,30,1.0
2657,12,12,1.0
2340,12,12,1.0
2326,18,18,1.0
4121,24,24,1.0
2776,12,12,1.0
3295,36,36,1.0
2165,12,12,1.0
3360,12,12,1.0
3540,48,48,1.0
4272,8,8,1.0
3724,12,12,1.0
4863,12,12,1.0
5108,24,24,1.0
486,96,96,1.0
1215,54,54,1.0
3983,12,12,1.0
3346,24,24,1.0
1840,24,24,1.0
2134,6,6,1.0
424,12,12,1.0
1355,24,24,1.0
2771,24,24,1.0
3061,24,24,1.0
1472,12,12,1.0
2741,12,12,1.0
2578,72,72,1.0
1252,24,24,1.0
4122,6,6,1.0
1939,4,4,1.0
3653,288,288,1.0
3562,24,24,1.0
1790,12,12,1.0
1062,144,144,1.0
4358,66,66,1.0
2299,42,42,1.0
3862,60,60,1.0
2094,6,6,1.0
528,36,36,1.0
1602,12,12,1.0
2315,48,48,1.0
3719,24,24,1.0
4190,16,16,1.0
4788,48,48,1.0
844,20,20,1.0
3880,180,180,1.0
4198,24,24,1.0
2728,12,12,1.0
4027,12,12,1.0
1994,6,6,1.0
5099,12,12,1.0
4134,16,16,1.0
3812,6,6,1.0
644,40,40,1.0
3141,1200,1200,1.0
3852,60,60,1.0
347,12,12,1.0
2001,24,24,1.0
1747,36,36,1.0
1618,24,24,1.0
1484,36,36,1.0
2493,48,48,1.0
2368,12,12,1.0
3768,12,12,1.0
951,24,24,1.0
4706,24,24,1.0
1474,24,24,1.0
490,12,12,1.0
4575,72,72,1.0
2840,132,132,1.0
241,144,144,1.0
3312,144,144,1.0
1370,72,72,1.0
862,72,72,1.0
4151,30,30,1.0
4602,12,12,1.0
5056,12,12,1.0
2418,48,48,1.0
5,192,192,1.0
2364,18,18,1.0
1148,96,96,1.0
5089,60,60,1.0
2984,60,60,1.0
2748,12,12,1.0
2022,24,24,1.0
1358,12,12,1.0
550,50,50,1.0
4460,24,24,1.0
2390,18,18,1.0
1030,36,36,1.0
2964,24,24,1.0
4886,36,36,1.0
1496,12,12,1.0
1228,48,48,1.0
2947,24,24,1.0
2182,12,12,1.0
4312,20,20,1.0
4014,176,176,1.0
3497,12,12,1.0
3000,36,36,1.0
4564,72,72,1.0
4897,24,24,1.0
1374,72,72,1.0
1255,10,10,1.0
4853,24,24,1.0
1337,24,24,1.0
1130,72,72,1.0
3955,40,40,1.0
3917,80,80,1.0
3017,24,24,1.0
4778,60,60,1.0
3964,12,12,1.0
1405,12,12,1.0
2672,80,80,1.0
3949,24,24,1.0
2528,27,27,1.0
2246,24,24,1.0
1667,12,12,1.0
1605,48,48,1.0
2764,12,12,1.0
4666,48,48,1.0
2950,24,24,1.0
1156,96,96,1.0
3252,144,144,1.0
4012,32,32,1.0
775,24,24,1.0
2605,144,144,1.0
4383,20,20,1.0
4759,144,144,1.0
4867,10,10,1.0
2136,6,6,1.0
4569,36,36,1.0
3937,10,10,1.0
3449,96,96,1.0
174,48,48,1.0
2906,84,84,1.0
4727,48,48,1.0
2449,36,36,1.0
4329,120,120,1.0
2682,36,36,1.0
691,96,96,1.0
1320,12,12,1.0
1424,24,24,1.0
2110,12,12,1.0
753,20,20,1.0
163,96,96,1.0
599,32,32,1.0
1817,12,12,1.0
1604,24,24,1.0
3186,132,132,1.0
2811,48,48,1.0
751,80,80,1.0
2642,16,16,1.0
3119,48,48,1.0
435,36,36,1.0
3157,1008,1008,1.0
2934,72,72,1.0
3219,48,48,1.0
1878,100,100,1.0
2885,66,66,1.0
4235,12,12,1.0
1295,24,24,1.0
3423,108,108,1.0
1643,12,12,1.0
4008,12,12,1.0
2986,36,36,1.0
4262,24,24,1.0
117,96,96,1.0
2833,18,18,1.0
1718,12,12,1.0
3998,24,24,1.0
4769,36,36,1.0
4935,20,20,1.0
2375,36,36,1.0
682,18,18,1.0
705,20,20,1.0
4216,36,36,1.0
2433,144,144,1.0
1572,24,24,1.0
4956,132,132,1.0
4787,48,48,1.0
1375,24,24,1.0
1301,12,12,1.0
3691,32,32,1.0
4318,120,120,1.0
2759,54,54,1.0
1330,12,12,1.0
4658,12,12,1.0
2949,48,48,1.0
3847,12,12,1.0
239,144,144,1.0
1599,24,24,1.0
3901,24,24,1.0
497,24,24,1.0
988,12,12,1.0
4053,12,12,1.0
3907,36,36,1.0
2554,27,27,1.0
4921,96,96,1.0
4797,12,12,1.0
791,45,45,1.0
1112,48,48,1.0
4926,72,72,1.0
3187,36,36,1.0
498,12,12,1.0
3701,12,12,1.0
513,24,24,1.0
676,20,20,1.0
3891,12,12,1.0
5083,12,12,1.0
4488,24,24,1.0
284,288,288,1.0
3674,60,60,1.0
1047,48,48,1.0
2229,24,24,1.0
4382,126,126,1.0
1366,48,48,1.0
2004,12,12,1.0
1157,96,96,1.0
4148,20,20,1.0
776,12,12,1.0
4159,12,12,1.0
446,108,108,1.0
3325,12,12,1.0
4211,12,12,1.0
1314,72,72,1.0
2693,12,12,1.0
4107,12,12,1.0
1094,192,192,1.0
4322,24,24,1.0
2664,12,12,1.0
4494,12,12,1.0
4331,120,120,1.0
4662,12,12,1.0
361,12,12,1.0
3504,12,12,1.0
4729,36,36,1.0
2205,12,12,1.0
1081,36,36,1.0
374,24,24,1.0
3652,24,24,1.0
4083,20,20,1.0
2323,12,12,1.0
4822,24,24,1.0
3283,70,70,1.0
3900,24,24,1.0
4025,24,24,1.0
942,12,12,1.0
3918,36,36,1.0
3733,24,24,1.0
1737,4,4,1.0
3362,18,18,1.0
2755,36,36,1.0
1703,20,20,1.0
1025,24,24,1.0
1075,96,96,1.0
2739,12,12,1.0
3763,24,24,1.0
2201,24,24,1.0
5066,12,12,1.0
3189,48,48,1.0
2059,10,10,1.0
845,24,24,1.0
4314,126,126,1.0
721,20,20,1.0
758,20,20,1.0
1103,96,96,1.0
2139,24,24,1.0
2938,12,12,1.0
1916,9,9,1.0
1984,48,48,1.0
5069,48,48,1.0
3156,336,336,1.0
2459,24,24,1.0
3418,288,288,1.0
1386,24,24,1.0
3572,24,24,1.0
2582,104,104,1.0
4907,30,30,1.0
1231,240,240,1.0
4010,6,6,1.0
2132,12,12,1.0
4042,24,24,1.0
3435,252,252,1.0
4856,1900,1900,1.0
1942,6,6,1.0
2112,24,24,1.0
937,24,24,1.0
4527,24,24,1.0
192,48,48,1.0
2777,12,12,1.0
4580,48,48,1.0
4119,24,24,1.0
3776,12,12,1.0
3747,40,40,1.0
1091,96,96,1.0
3785,10,10,1.0
2743,12,12,1.0
4343,264,264,1.0
4332,120,120,1.0
3138,10,10,1.0
3431,84,84,1.0
1467,6,6,1.0
5076,5,5,1.0
3249,20,20,1.0
394,18,18,1.0
1089,96,96,1.0
867,60,60,1.0
4163,30,30,1.0
4286,12,12,1.0
3780,40,40,1.0
229,216,216,1.0
4140,36,36,1.0
2618,12,12,1.0
2477,56,56,1.0
288,192,192,1.0
3065,252,252,1.0
3569,60,60,1.0
4952,192,192,1.0
2799,24,24,1.0
3225,48,48,1.0
3473,24,24,1.0
2040,18,18,1.0
3558,24,24,1.0
2180,96,96,1.0
976,60,60,1.0
3284,48,48,1.0
557,12,12,1.0
3181,48,48,1.0
642,24,24,1.0
2570,24,24,1.0
3028,54,54,1.0
4631,4,4,1.0
4737,30,30,1.0
4146,12,12,1.0
4395,24,24,1.0
3879,144,144,1.0
998,96,96,1.0
3159,60,60,1.0
1347,60,60,1.0
3787,40,40,1.0
2963,36,36,1.0
1517,36,36,1.0
722,60,60,1.0
5054,12,12,1.0
2586,24,24,1.0
4776,156,156,1.0
4768,24,24,1.0
3037,84,84,1.0
1184,36,36,1.0
3856,360,360,1.0
4696,96,96,1.0
1489,24,24,1.0
1376,24,24,1.0
3684,24,24,1.0
2130,12,12,1.0
488,36,36,1.0
377,96,96,1.0
1949,12,12,1.0
3667,24,24,1.0
4623,24,24,1.0
1251,48,48,1.0
4099,72,72,1.0
2785,12,12,1.0
4976,24,24,1.0
1342,6,6,1.0
3169,156,156,1.0
871,24,24,1.0
3220,12,12,1.0
5092,60,60,1.0
1758,12,12,1.0
4101,48,48,1.0
3355,24,24,1.0
4155,36,36,1.0
950,48,48,1.0
2003,9,9,1.0
2345,24,24,1.0
585,12,12,1.0
4676,24,24,1.0
3298,144,144,1.0
1724,10,10,1.0
4704,48,48,1.0
4535,36,36,1.0
1338,8,8,1.0
3389,16,16,1.0
2555,78,78,1.0
3060,12,12,1.0
4972,24,24,1.0
3142,123,123,1.0
3437,132,132,1.0
1118,24,24,1.0
1397,96,96,1.0
4913,20,20,1.0
346,24,24,1.0
3235,24,24,1.0
3529,36,36,1.0
3775,12,12,1.0
5019,12,12,1.0
1802,30,30,1.0
3528,24,24,1.0
4495,12,12,1.0
220,72,72,1.0
2607,72,72,1.0
1970,10,10,1.0
1870,12,12,1.0
2300,9,9,1.0
1738,24,24,1.0
2458,24,24,1.0
4035,12,12,1.0
1324,24,24,1.0
3977,24,24,1.0
1608,24,24,1.0
2488,12,12,1.0
2814,24,24,1.0
616,27,27,1.0
4967,24,24,1.0
439,36,36,1.0
376,12,12,1.0
3403,168,168,1.0
2571,12,12,1.0
999,72,72,1.0
2172,12,12,1.0
3620,10,10,1.0
402,6,6,1.0
3377,24,24,1.0
4992,96,96,1.0
3838,576,576,1.0
2381,12,12,1.0
2195,12,12,1.0
613,40,40,1.0
5059,12,12,1.0
2530,27,27,1.0
118,96,96,1.0
2227,12,12,1.0
1390,8,8,1.0
1442,54,54,1.0
3817,12,12,1.0
634,80,80,1.0
957,96,96,1.0
1294,48,48,1.0
1216,108,108,1.0
2056,10,10,1.0
4925,12,12,1.0
1915,120,120,1.0
4283,108,108,1.0
4252,48,48,1.0
1060,192,192,1.0
1404,24,24,1.0
4844,96,96,1.0
4009,12,12,1.0
4532,24,24,1.0
3798,20,20,1.0
981,96,96,1.0
1306,12,12,1.0
1944,4,4,1.0
1056,192,192,1.0
2226,24,24,1.0
191,72,72,1.0
3412,84,84,1.0
1750,12,12,1.0
5026,70,70,1.0
2393,36,36,1.0
1851,72,72,1.0
2222,12,12,1.0
1116,24,24,1.0
5048,48,48,1.0
2014,4,4,1.0
494,144,144,1.0
1019,24,24,1.0
2374,36,36,1.0
2254,90,90,1.0
831,24,24,1.0
2908,60,60,1.0
2675,24,24,1.0
1902,48,48,1.0
4810,192,192,1.0
4951,40,40,1.0
4534,48,48,1.0
1704,60,60,1.0
3613,30,30,1.0
3344,48,48,1.0
3340,48,48,1.0
343,36,36,1.0
2818,24,24,1.0
5085,24,24,1.0
3398,20,20,1.0
1891,24,24,1.0
4515,36,36,1.0
3026,24,24,1.0
1976,4,4,1.0
4780,48,48,1.0
5102,48,48,1.0
669,48,48,1.0
1812,96,96,1.0
2088,12,12,1.0
3857,120,120,1.0
1015,24,24,1.0
2103,12,12,1.0
3565,18,18,1.0
1509,12,12,1.0
2198,12,12,1.0
1359,48,48,1.0
1423,24,24,1.0
3021,48,48,1.0
1357,16,16,1.0
1501,6,6,1.0
3869,10,10,1.0
719,24,24,1.0
4135,80,80,1.0
3749,20,20,1.0
3198,12,12,1.0
2821,48,48,1.0
1960,12,12,1.0
4116,24,24,1.0
2645,24,24,1.0
4954,192,192,1.0
620,16,16,1.0
3007,60,60,1.0
3056,36,36,1.0
1067,192,192,1.0
4369,20,20,1.0
328,12,12,1.0
1379,8,8,1.0
4987,12,12,1.0
2636,12,12,1.0
4536,36,36,1.0
1242,48,48,1.0
1538,24,24,1.0
3600,10,10,1.0
392,24,24,1.0
2312,12,12,1.0
849,60,60,1.0
2692,12,12,1.0
2745,4,4,1.0
3174,96,96,1.0
4957,6,6,1.0
2907,60,60,1.0
729,40,40,1.0
4606,48,48,1.0
4175,60,60,1.0
3205,12,12,1.0
5091,60,60,1.0
3788,20,20,1.0
5032,72,72,1.0
4616,120,120,1.0
441,24,24,1.0
4023,24,24,1.0
337,48,48,1.0
4811,96,96,1.0
2546,12,12,1.0
4290,12,12,1.0
1275,60,60,1.0
4043,48,48,1.0
3008,48,48,1.0
1230,72,72,1.0
4352,30,30,1.0
714,12,12,1.0
2121,36,36,1.0
2796,24,24,1.0
1280,48,48,1.0
4468,12,12,1.0
1753,10,10,1.0
3459,24,24,1.0
3445,36,36,1.0
1276,48,48,1.0
2336,24,24,1.0
2212,54,54,1.0
891,60,60,1.0
2859,6,6,1.0
547,12,12,1.0
4725,48,48,1.0
2625,24,24,1.0
3843,96,96,1.0
3945,10,10,1.0
1190,72,72,1.0
2355,48,48,1.0
4230,80,80,1.0
2683,12,12,1.0
478,96,96,1.0
4932,15,15,1.0
2512,54,54,1.0
3160,264,264,1.0
1134,96,96,1.0
1409,12,12,1.0
1579,36,36,1.0
5086,120,120,1.0
3500,48,48,1.0
2462,48,48,1.0
3644,14,14,1.0
2000,12,12,1.0
4582,36,36,1.0
2825,48,48,1.0
4354,60,60,1.0
1670,12,12,1.0
4189,6,6,1.0
3407,48,48,1.0
3991,24,24,1.0
3760,24,24,1.0
418,12,12,1.0
3678,10,10,1.0
4093,36,36,1.0
1213,48,48,1.0
2852,72,72,1.0
2980,102,102,1.0
798,60,60,1.0
1122,36,36,1.0
1778,24,24,1.0
1924,6,6,1.0
4386,192,192,1.0
4644,144,144,1.0
2718,12,12,1.0
1321,3,3,1.0
1244,48,48,1.0
2038,18,18,1.0
1834,48,48,1.0
1318,48,48,1.0
3683,24,24,1.0
4625,12,12,1.0
3533,648,648,1.0
2366,36,36,1.0
1271,144,144,1.0
4393,12,12,1.0
4718,20,20,1.0
1707,12,12,1.0
1031,24,24,1.0
4299,12,12,1.0
1862,24,24,1.0
1147,144,144,1.0
1868,24,24,1.0
1665,12,12,1.0
1204,6,6,1.0
4399,6,6,1.0
3511,12,12,1.0
3625,12,12,1.0
411,45,45,1.0
4459,48,48,1.0
2325,18,18,1.0
3594,30,30,1.0
3846,12,12,1.0
660,36,36,1.0
1105,96,96,1.0
166,72,72,1.0
4953,60,60,1.0
4408,36,36,1.0
1744,12,12,1.0
3663,6,6,1.0
2919,48,48,1.0
3291,72,72,1.0
